Pais;Cliente;Pacote;VC;Canal;Tecnología;Categoría;Disponibilidad
Uruguay;Abono Mensual;Plata HD;590;El Gourmet;SD;Variedades;Si
Uruguay;Abono Mensual;Plata HD;592;Food Network;SD;Variedades;No
Uruguay;Abono Mensual;Plata HD;594;Home & Garden (HGTV);HD;Variedades;No
Uruguay;Abono Mensual;Plata HD;596;Lifetime;SD;Variedades;No
Uruguay;Abono Mensual;Plata HD;598;Más Chic;SD;Variedades;Si
Uruguay;Abono Mensual;Plata HD;600;Animal Planet;SD;Variedades;Si
Uruguay;Abono Mensual;Plata HD;602;Discovery Turbo;SD;Variedades;No
Uruguay;Abono Mensual;Plata HD;604;Discovery Travel & Living Channel (TLC);SD;Variedades;Si
Uruguay;Abono Mensual;Plata HD;608;E! Entertainment;SD;Variedades;Si
Uruguay;Abono Mensual;Plata HD;610;Discovery Theater HD;HD;Variedades;No
Uruguay;Abono Mensual;Plata HD;612;Discovery World;HD;Variedades;No
Uruguay;Abono Mensual;Plata HD;614;Adult Swim;SD;Variedades;No
Uruguay;Abono Mensual;Plata HD;620;MTV;SD;Variedades;Si
Uruguay;Abono Mensual;Plata HD;622;Quiero Música en Mi Idioma (QMusic);SD;Variedades;Si
Uruguay;Abono Mensual;Plata HD;626;Music Top;HD;Variedades;Si
Uruguay;Abono Mensual;Plata HD;628;Tierra Mía;HD;Variedades;Si
Uruguay;Abono Mensual;Plata HD;642;Canal Rural;SD;Mundo;Si
Uruguay;Abono Mensual;Plata HD;644;Chacra TV;SD;Mundo;Si
Uruguay;Abono Mensual;Plata HD;700;Telemundo Internacional;SD;Mundo;Si
Uruguay;Abono Mensual;Plata HD;702;Antena 3 Internacional;SD;Mundo;Si
Uruguay;Abono Mensual;Plata HD;704;Deutsche Welle (DW);SD;Mundo;No
Uruguay;Abono Mensual;Plata HD;706;CNN en Español;SD;Mundo;Si
Uruguay;Abono Mensual;Plata HD;708;CNN International;SD;Mundo;Si
Uruguay;Abono Mensual;Plata HD;712;RAI Internacional;SD;Mundo;Si
Uruguay;Abono Mensual;Plata HD;713;France 24 Español;SD;Mundo;Si
Uruguay;Abono Mensual;Plata HD;714;BBC World News;SD;Mundo;Si
Uruguay;Abono Mensual;Plata HD;718;CNN Chile;SD;Mundo;No
Uruguay;Abono Mensual;Plata HD;720;24 Horas;SD;Mundo;No
