Pais;Cliente;Pacote;VC;Canal;Tecnología;Categoría
ARGENTINA;POSPAGO;BRONCE;627;ESPN 7;SD;Deportes
ARGENTINA;POSPAGO;ORO;627;ESPN 7;SD;Deportes
ARGENTINA;POSPAGO;PLATA;627;ESPN 7;SD;Deportes
ARGENTINA;POSPAGO;ORO;628;GOLF CHANNELLATIN AMERICA;SD;Deportes
ARGENTINA;POSPAGO;ORO;629;TYC SPORTS INTERNACIONAL;SD;Deportes
ARGENTINA;POSPAGO;BRONCE;631;DSPORTS RADIO;Audio;Deportes
ARGENTINA;POSPAGO;ORO;631;DSPORTS RADIO;Audio;Deportes
ARGENTINA;POSPAGO;PLATA;631;DSPORTS RADIO;Audio;Deportes
ARGENTINA;POSPAGO;BRONCE;633;WIN SPORTS;SD;Deportes
ARGENTINA;POSPAGO;ORO;633;WIN SPORTS;SD;Deportes
ARGENTINA;POSPAGO;PLATA;633;WIN SPORTS;SD;Deportes
ARGENTINA;POSPAGO;BRONCE;700;DNEWS;SD;Noticias
ARGENTINA;POSPAGO;ORO;700;DNEWS;SD;Noticias
ARGENTINA;POSPAGO;PLATA;700;DNEWS;SD;Noticias
ARGENTINA;POSPAGO;BRONCE;704;CNN EN ESPAÑHOL;SD;Noticias
ARGENTINA;POSPAGO;ORO;704;CNN EN ESPAÑHOL;SD;Noticias
ARGENTINA;POSPAGO;PLATA;704;CNN EN ESPAÑHOL;SD;Noticias
ARGENTINA;POSPAGO;ORO;706;CNN INTERNACIONAL;SD;Noticias
ARGENTINA;POSPAGO;ORO;707;CNN CHILE;SD;Noticias
ARGENTINA;POSPAGO;ORO;708;TVN 24;SD;Noticias
ARGENTINA;POSPAGO;ORO;710;BLOOMBERG;SD;Noticias
ARGENTINA;POSPAGO;BRONCE;716;TODO NOTICIAS;SD;Noticias
ARGENTINA;POSPAGO;ORO;716;TODO NOTICIAS;SD;Noticias
ARGENTINA;POSPAGO;PLATA;716;TODO NOTICIAS;SD;Noticias
ARGENTINA;POSPAGO;BRONCE;720;CANAL 26;SD;Noticias
ARGENTINA;POSPAGO;ORO;720;CANAL 26;SD;Noticias
ARGENTINA;POSPAGO;PLATA;720;CANAL 26;SD;Noticias
ARGENTINA;POSPAGO;BRONCE;726;CANAL RURAL;SD;Noticias
ARGENTINA;POSPAGO;ORO;726;CANAL RURAL;SD;Noticias
ARGENTINA;POSPAGO;PLATA;726;CANAL RURAL;SD;Noticias
ARGENTINA;POSPAGO;BRONCE;730;NATIONAL GEOGRAPHIC;SD;Documentales
ARGENTINA;POSPAGO;ORO;730;NATIONAL GEOGRAPHIC;SD;Documentales
ARGENTINA;POSPAGO;PLATA;730;NATIONAL GEOGRAPHIC;SD;Documentales
ARGENTINA;POSPAGO;BRONCE;732;DISCOVERY CHANNEL;SD;Documentales
ARGENTINA;POSPAGO;ORO;732;DISCOVERY CHANNEL;SD;Documentales
ARGENTINA;POSPAGO;PLATA;732;DISCOVERY CHANNEL;SD;Documentales
ARGENTINA;POSPAGO;ORO;734;ANIMAL PLANET;SD;Documentales
ARGENTINA;POSPAGO;PLATA;734;ANIMAL PLANET;SD;Documentales
ARGENTINA;POSPAGO;ORO;736;DISCOVERY TURBO;SD;Hogar y Variedades
ARGENTINA;POSPAGO;ORO;740;DISCOVERY TRAVEL & LIVING (TLC);SD;Hogar y Variedades
ARGENTINA;POSPAGO;PLATA;740;DISCOVERY TRAVEL & LIVING (TLC);SD;Hogar y Variedades
ARGENTINA;POSPAGO;BRONCE;742;HISTORY CHANNEL;SD;Documentales
ARGENTINA;POSPAGO;ORO;742;HISTORY CHANNEL;SD;Documentales
ARGENTINA;POSPAGO;PLATA;742;HISTORY CHANNEL;SD;Documentales
ARGENTINA;POSPAGO;ORO;744;HISTORY 2;SD;Documentales
